price,meters,distance,exactyears,room,region
120483.3068,98.67955756,6.431709549,4,1,2
120487.9252,98.68599537,6.431460341,3,1,2
120507.3778,98.68899822,6.429515972,5,1,2
120516.5606,98.72264005,6.429250759,3,1,2
120540.0146,98.75355347,6.429074135,3,1,2
120566.3499,98.81739017,6.427978483,4,1,2
120577.2146,98.91122798,6.427101473,1,1,2
120616.4469,98.92271537,6.424849516,7,1,2
120621.0359,98.94286843,6.424806967,3,1,2
120627.3394,98.94888233,6.424154316,1,1,2
120632.7633,98.95119855,6.422087841,4,1,2
120635.9914,98.95576651,6.421945804,2,1,2
120640.8325,98.97038523,6.421314257,5,1,2
120665.651,99.0323533,6.421095639,5,1,2
120672.5031,99.09434846,6.421053642,0,1,2
120673.7294,99.10955234,6.42050763,2,1,2
120714.2667,99.12478636,6.414664503,3,1,2
120719.5297,99.12747451,6.412938828,5,1,2
120760.0576,99.13246634,6.412817115,5,1,2
120769.0329,99.13799158,6.412225263,0,1,2
120776.5391,99.14491056,6.412018392,2,1,2
120800.9145,99.14780983,6.411238457,0,1,2
120811.2444,99.16507244,6.410858323,3,1,2
120815.8741,99.17437486,6.41078653,6,1,2
120820.4169,99.20963561,6.408762286,1,1,2
120840.027,99.22107335,6.40851932,2,1,2
120866.364,99.25516667,6.407547313,2,1,2
120872.2136,99.30453255,6.406081117,1,1,2
120880.4463,99.30866488,6.405425272,6,1,2
120886.3301,99.32991678,6.404995514,4,1,2
120888.9654,99.33208735,6.404261351,2,1,2
120889.1147,99.33760503,6.40365572,4,1,2
120900.1341,99.35117967,6.403477157,2,1,2
120928.492,99.35590156,6.40298245,3,1,2
120952.5942,99.39930812,6.400073391,4,1,2
120953.1298,99.4119595,6.399718796,3,1,2
120957.2719,99.42986025,6.39896459,5,1,2
120980.2418,99.45995022,6.398676935,3,1,2
120990.6238,99.49061475,6.398383555,1,1,2
120991.9988,99.58184413,6.397423568,1,1,2
120999.3814,99.60655445,6.397383872,1,1,2
121026.3785,99.63971669,6.39678152,0,1,2
121035.362,99.6742164,6.39595536,1,1,2
121035.5218,99.68704442,6.395935848,1,1,2
121071.2441,99.71648712,6.395878334,3,1,2
121075.0615,99.72574401,6.39392,2,1,2
121088.1372,99.7572072,6.393705565,3,1,2
121090.7659,99.77330727,6.392974553,5,1,2
121094.9185,99.7878587,6.392499405,2,1,2
121105.2292,99.8051772,6.391008942,2,1,2
121105.6436,99.81240914,6.388682789,2,1,2
121110.7409,99.81542956,6.386317314,4,1,2
121125.0587,99.81626742,6.383891021,1,1,2
121125.7083,99.82099119,6.383822084,4,1,2
121131.9283,99.82391528,6.379919469,1,1,2
121181.1051,99.83277512,6.379600065,3,1,2
121187.2981,99.83853762,6.379527382,2,1,2
121198.7455,99.8666404,6.379260293,2,1,2
121198.7853,99.8678543,6.378454155,2,1,2
121209.1454,99.88076592,6.3780759,6,1,2
121209.9698,99.89348219,6.377351098,1,1,2
121220.4185,99.9131889,6.377061901,2,1,2
121224.5755,99.92320622,6.376099536,7,1,2
121240.5649,99.94204472,6.375775533,4,1,2
121240.8906,99.97719503,6.375380578,2,1,2
121245.5877,100.0199149,6.375262157,3,1,2
121246.984,100.0693769,6.374520501,3,1,2
121248.2457,100.0792871,6.374217226,1,1,2
121253.7989,100.0917642,6.371452626,4,1,2
121263.0399,100.1012534,6.369530527,4,1,2
121268.2116,100.122968,6.36864512,3,1,2
121274.8989,100.1628234,6.368165819,0,1,2
121295.6782,100.1630555,6.367518613,3,1,2
121296.2116,100.1696464,6.365609164,2,1,2
121296.2936,100.2539732,6.365103271,2,1,2
121298.3765,100.2667237,6.364749138,7,1,2
121334.2148,100.2777878,6.364219382,4,1,2
121337.1984,100.2944042,6.363329488,2,1,2
121350.5285,100.3224909,6.363274164,3,1,2
121369.3238,100.3588132,6.362862138,3,1,2
121376.1746,100.3922098,6.36181429,3,1,2
121379.4348,100.4571589,6.360107213,3,1,2
121381.2479,100.4937885,6.359378372,6,1,2
121391.3479,100.5262784,6.357539718,1,1,2
121403.4022,100.5580919,6.357183264,1,1,2
121414.053,100.5710373,6.354186907,4,1,2
121422.7131,100.5808091,6.353212899,4,1,2
121424.4322,100.6092543,6.352676979,2,1,2
121455.4479,100.6361005,6.352540522,0,1,2
121458.6724,100.6370827,6.350175824,3,1,2
121463.9678,100.6420768,6.350166833,3,1,2
121467.122,100.6493491,6.349279332,5,1,2
121482.7246,100.653715,6.348480764,4,1,2
121486.7095,100.6586301,6.347600537,3,1,2
121519.7591,100.6598581,6.347373024,3,1,2
121531.2828,100.6920387,6.345777559,1,1,2
121539.9339,100.7131676,6.345575006,1,1,2
121541.0136,100.7202162,6.343383249,2,1,2
121552.0257,100.7224628,6.343232422,5,1,2
121579.2742,100.7844557,6.342078851,0,1,2
121579.2996,100.8024914,6.341581988,2,1,2
121581.378,100.8081711,6.340526105,1,1,2
121584.4035,100.8343787,6.339707609,3,1,2
121598.7177,100.8568799,6.339431333,2,1,2
121606.1153,100.907019,6.339409646,4,1,2
121613.6931,100.9394319,6.339230777,3,1,2
121628.536,100.948665,6.338500391,3,1,2
121649.793,100.9499993,6.337129745,4,1,2
121653.537,100.9598054,6.336488544,5,1,2
121667.8132,100.9873777,6.335818986,2,1,2
121671.5136,101.0014015,6.334957317,8,1,2
121679.2825,101.0096151,6.332810007,4,1,2
121682.579,101.0223039,6.331288078,2,1,2
121689.8795,101.0352002,6.331188317,6,1,2
121694.1383,101.0716484,6.32944478,1,1,2
121699.1236,101.0724339,6.327527917,5,1,2
121699.9399,101.0747423,6.327053244,4,1,2
121710.0709,101.0997887,6.325510338,3,1,2
121712.8304,101.1310223,6.325494065,2,1,2
121714.3334,101.1452047,6.322825539,3,1,2
121728.5422,101.1628182,6.319698101,2,1,2
121728.7732,101.1638245,6.319229641,3,1,2
121740.9707,101.190728,6.318925298,3,1,2
121741.7455,101.2082249,6.318756835,0,1,2
121760.3029,101.2366869,6.317749521,6,1,2
121762.1097,101.280915,6.31769707,2,1,2
121776.3011,101.2830213,6.317199215,3,1,2
121790.1411,101.2969665,6.317172326,4,1,2
121799.5233,101.3005416,6.316321412,1,1,2
121802.3129,101.3325295,6.313763116,4,1,2
121832.2501,101.3578639,6.31274734,5,1,2
121869.0953,101.3629168,6.312303906,2,1,2
121876.8707,101.370913,6.312095254,3,1,2
121879.1358,101.3742105,6.311482122,3,1,2
121880.4359,101.3757584,6.310985226,3,1,2
121883.3923,101.398023,6.310417989,3,1,2
121925.4276,101.4252431,6.310026914,2,1,2
121944.5064,101.4480504,6.30975887,2,1,2
121949.1976,101.450419,6.309273815,1,1,2
121952.776,101.4635765,6.308450748,5,1,2
121965.6998,101.4869324,6.307919585,2,1,2
121971.3668,101.5049276,6.305267304,0,1,2
121974.1592,101.5055333,6.305019521,2,1,2
121978.5183,101.5232692,6.304086711,2,1,2
121989.7196,101.526274,6.303592454,2,1,2
122002.9527,101.5354972,6.30138434,3,1,2
122010.5434,101.5370941,6.301188851,1,1,2
122021.1419,101.541728,6.301147142,4,1,2
122033.366,101.5704708,6.300112582,2,1,2
122038.4897,101.5758437,6.299452878,2,1,2
122040.4469,101.5868908,6.296559137,1,1,2
122055.2694,101.6004181,6.295782343,2,1,2
122059.3353,101.6392088,6.2946807,2,1,2
122070.7037,101.6414727,6.294426301,2,1,2
122072.0263,101.6711911,6.293516784,0,1,2
122084.7822,101.6919978,6.2926338,4,1,2
122091.3095,101.6948737,6.290097931,2,1,2
122101.0514,101.7138146,6.289844446,0,1,2
122114.0925,101.7460181,6.289360894,1,1,2
122114.2709,101.7843035,6.286482743,4,1,2
122134.6207,101.8115718,6.285464814,4,1,2
122136.1934,101.8266943,6.284247639,5,1,2
122165.1639,101.8485028,6.283740081,4,1,2
122165.5785,101.8644943,6.283659234,2,1,2
122167.4995,101.8772474,6.283556107,1,1,2
122174.1878,101.9384972,6.283548562,2,1,2
122178.1545,101.9483834,6.282893856,4,1,2
122189.5677,101.9706458,6.282618446,2,1,2
122191.8168,101.9851217,6.279581585,3,1,2
122195.9783,101.9967799,6.278304618,2,1,2
122195.9808,102.0654666,6.277734501,4,1,2
122197.5678,102.0905235,6.276414452,0,1,2
122207.479,102.1736079,6.274020376,2,1,2
122211.1881,102.1741162,6.274015893,1,1,2
122213.7158,102.1757776,6.27327912,3,1,2
122278.4039,102.1902371,6.270559468,6,1,2
122291.1884,102.2047203,6.270069879,1,1,2
122293.8374,102.2193548,6.269835752,3,1,2
122313.5424,102.2228005,6.268136268,4,1,2
122316.9001,102.2344118,6.267802127,1,1,2
122323.6693,102.2394384,6.264785402,2,1,2
122338.5311,102.2720486,6.264180837,1,1,2
122354.8392,102.276181,6.262729446,2,1,2
122358.3134,102.3514735,6.259736609,2,1,2
122364.8094,102.3535967,6.259333348,2,1,2
122366.1175,102.381216,6.25874517,1,1,2
122368.0827,102.4034017,6.257729887,0,1,2
122371.776,102.4055397,6.256492868,3,1,2
122378.0708,102.416117,6.252375006,3,1,2
122382.8553,102.4552993,6.251923581,0,1,2
122402.1631,102.4678337,6.251790866,4,1,2
122427.991,102.4725262,6.251372341,4,1,2
122433.9442,102.5245721,6.251248131,4,1,2
122442.0836,102.5725936,6.24946813,3,1,2
122461.7536,102.5839448,6.248861851,6,1,2
122481.1699,102.5867884,6.24787777,2,1,2
122486.7786,102.5946022,6.247628566,3,1,2
122491.0563,102.6000798,6.247309094,0,1,2
122494.2986,102.6242095,6.247254175,4,1,2
122553.7684,102.6456429,6.246933257,4,1,2
122577.6012,102.6532496,6.246725996,1,1,2
122584.0543,102.676442,6.244782237,3,1,2
122589.8189,102.6940729,6.24454259,1,1,2
122601.343,102.7143093,6.244264527,0,1,2
122623.408,102.7300234,6.2426372,2,1,2
122649.7627,102.7301139,6.241586643,4,1,2
122653.4979,102.7600761,6.241546541,4,1,2
122653.7353,102.7681919,6.241233935,3,1,2
122655.6739,102.7987496,6.240001139,3,1,2
122663.5267,102.9007456,6.239600305,2,1,2
122685.7442,102.9037,6.239002305,2,1,2
122698.8875,102.9076893,6.238000568,3,1,2
122732.0253,102.9589892,6.237263372,1,1,2
122733.12,103.0034929,6.236902785,7,1,2
122738.517,103.0311663,6.23561486,2,1,2
122761.7734,103.0412882,6.233518698,1,1,2
122765.1622,103.178553,6.233252295,2,1,2
122786.0189,103.1786629,6.232186812,5,1,2
122789.9873,103.1893984,6.232122498,2,1,2
122803.2285,103.1899395,6.231934893,3,1,2
122805.6625,103.1983277,6.228648285,3,1,2
122819.515,103.2237859,6.223478982,2,1,2
122825.9396,103.2338689,6.222437077,3,1,2
122829.4548,103.2598013,6.220383886,1,1,2
122838.993,103.3548055,6.219758947,4,1,2
122849.1421,103.3765617,6.218276185,1,1,2
122850.8799,103.3908263,6.217309639,5,1,2
122852.4803,103.4049908,6.217238896,5,1,2
122864.9982,103.4331559,6.217104921,3,1,2
122875.9455,103.4426701,6.213978393,0,1,2
122884.9031,103.4978517,6.213220952,3,1,2
122901.8618,103.49801,6.212845052,4,1,2
122910.6176,103.5133793,6.211854907,3,1,2
122955.148,103.5186849,6.210724031,3,1,2
122961.3807,103.5355799,6.209390638,2,1,2
122976.8091,103.5460158,6.208707042,3,1,2
122986.8017,103.5636302,6.208243888,1,1,2
123001.882,103.5901278,6.207192186,6,1,2
123004.4052,103.6022992,6.20719166,7,1,2
123034.7809,103.620096,6.206717812,3,1,2
123067.1478,103.6428073,6.206201784,3,1,2
123077.4946,103.6772593,6.206029328,3,1,2
123079.181,103.6785136,6.205120158,6,1,2
123086.212,103.7045393,6.204795105,3,1,2
123105.155,103.7081139,6.204220774,6,1,2
123108.5945,103.7287871,6.203532432,2,1,2
123134.3348,103.7413276,6.203250352,3,1,2
123143.0159,103.7651419,6.202985912,4,1,2
123164.7414,103.7832123,6.202027737,3,1,2
123192.8744,103.783223,6.201505167,2,1,2
123194.4577,103.8192799,6.200655051,3,1,2
123203.3269,103.8609611,6.193831168,3,1,2
123204.2334,103.8798128,6.193437817,4,1,2
123214.7043,103.9013799,6.193437648,10,1,2
123231.7658,103.9207093,6.19287209,4,1,2
123240.6227,103.9429821,6.192829749,2,1,2
123241.7465,103.9997036,6.192528308,5,1,2
123255.2084,104.0014268,6.192473757,5,1,2
123299.7825,104.0163429,6.191762783,7,1,2
123310.6296,104.0477027,6.191509755,5,1,2
123314.1916,104.0981109,6.189008016,3,1,2
123323.8274,104.1136653,6.18878003,4,1,2
123344.9431,104.1217844,6.188197506,0,1,2
123354.7674,104.1424965,6.18779277,1,1,2
123363.9721,104.1492952,6.186030229,2,1,2
123382.1912,104.1698885,6.1860123,4,1,2
123390.234,104.1890062,6.185497506,3,1,2
123414.7109,104.2474374,6.184697751,0,1,2
123430.1523,104.2580442,6.183677743,6,1,2
123449.5234,104.2650415,6.181933654,4,1,2
123468.984,104.2908147,6.180278863,2,1,2
123473.2162,104.3215069,6.177894306,6,1,2
123500.2601,104.3337559,6.177348783,5,1,2
123520.3667,104.3639574,6.176396409,2,1,2
123523.6164,104.3896047,6.176191306,3,1,2
123546.9799,104.4116167,6.174344092,2,1,2
123554.0303,104.4808279,6.173223872,3,1,2
123582.0246,104.4861525,6.171926382,4,1,2
123615.3524,104.4970307,6.170815372,1,1,2
123618.7824,104.5151395,6.170550102,5,1,2
123638.0727,104.5271018,6.170432743,1,1,2
123647.5899,104.5278392,6.165487423,5,1,2
123697.4871,104.5342327,6.165441316,2,1,2
123697.9893,104.554793,6.163932968,3,1,2
123701.276,104.5942462,6.163441027,3,1,2
123708.7117,104.603268,6.163393935,3,1,2
123714.1576,104.6091186,6.160169502,5,1,2
123717.11,104.6126638,6.158844844,4,1,2
123729.5925,104.6185748,6.158352781,1,1,2
123776.6218,104.6284443,6.158211017,1,1,2
123791.4064,104.6355064,6.156489349,3,1,2
123798.5976,104.6520295,6.155418767,3,1,2
123806.4549,104.6590111,6.154709866,5,1,2
123814.8788,104.6786809,6.154262238,0,1,2
123817.9295,104.6817461,6.15390616,2,1,2
123830.7087,104.7124166,6.152503509,3,1,2
123841.1245,104.7191436,6.150833293,4,1,2
123846.3422,104.7215746,6.149565974,3,1,2
123858.4418,104.7256442,6.148023892,1,1,2
123891.3734,104.7628859,6.147886833,5,1,2
123897.9673,104.7846486,6.147556384,8,1,2
123903.952,104.7891036,6.14681396,2,1,2
123922.8205,104.7980159,6.146521054,1,1,2
123926.2216,104.8252327,6.145022969,4,1,2
123928.9262,104.8871926,6.144299413,1,1,2
123929.5893,104.9078596,6.144279783,1,1,2
123945.852,104.9146053,6.144036718,6,1,2
123946.109,104.9205033,6.143770828,4,1,2
123949.8845,104.9734224,6.142381899,3,1,2
123949.9567,104.9798472,6.141481375,2,1,2
123987.2554,105.0069666,6.1395659,0,1,2
123988.0428,105.0289708,6.13929292,3,1,2
123993.3761,105.0342673,6.139239145,2,1,2
124000.0373,105.0366957,6.139236438,4,1,2
124024.2393,105.0429789,6.138507331,2,1,2
124028.1303,105.1122461,6.136966064,3,1,2
124035.9851,105.1487034,6.136412259,4,1,2
124049.1104,105.151553,6.13328257,5,1,2
124064.4978,105.1558025,6.133201969,0,1,2
124072.9519,105.1762497,6.132954414,4,1,2
124076.006,105.2096494,6.13265193,0,1,2
124091.8988,105.2145443,6.130014612,2,1,2
124103.7499,105.2358706,6.12884166,3,1,2
124110.3586,105.2419818,6.126966016,3,1,2
124113.804,105.260678,6.126163792,3,1,2
124118.2405,105.5249165,6.125583695,4,1,2
124119.9676,105.535461,6.125233279,4,1,2
124130.463,105.587271,6.125152092,1,1,2
124138.8911,105.5983229,6.124927242,6,1,2
124151.3227,105.6445628,6.123515052,6,1,2
124182.0392,105.6534042,6.122948754,1,1,2
124186.4843,105.6609217,6.122449184,4,1,2
124187.0958,105.6868679,6.122367489,1,1,2
124212.0863,105.6934832,6.121847216,8,1,2
124225.0986,105.7072858,6.121103184,1,1,2
124235.6988,105.7146406,6.120197384,6,1,2
124238.8517,105.7287327,6.119687546,2,1,2
124249.8392,105.8028971,6.118825968,4,1,2
124253.8094,105.8324923,6.11796686,4,1,2
124262.7323,105.8414897,6.117600451,4,1,2
124272.5082,105.8441033,6.117375335,2,1,2
124278.6777,105.8503719,6.116877095,1,1,2
124282.1855,105.8506805,6.116221135,3,1,2
124291.6652,105.8695483,6.115881449,3,1,2
124292.3914,105.8710604,6.115555052,3,1,2
124308.1206,105.8783483,6.112971945,3,1,2
124340.0501,105.8820272,6.112366629,6,1,2
124350.3032,105.8866594,6.111439066,4,1,2
124358.5063,105.9326232,6.110449413,3,1,2
124394.4888,105.9416094,6.1103021,4,1,2
124403.0581,105.94354,6.110272169,5,1,2
124403.7564,105.9444637,6.109129863,0,1,2
124425.9071,105.9497224,6.107971016,4,1,2
124426.5499,105.9621451,6.107926413,2,1,2
124430.9568,105.9838691,6.106769546,0,1,2
124445.888,106.0007121,6.10628131,3,1,2
124448.1412,106.0385312,6.106036178,1,1,2
124449.8574,106.0631827,6.105012477,3,1,2
124469.9479,106.1050008,6.104662703,0,1,2
124485.9875,106.1235746,6.104081128,1,1,2
124486.3566,106.1413096,6.102860329,8,1,2
124495.9026,106.1673047,6.102205504,3,1,2
124517.8159,106.1689893,6.101928939,4,1,2
124538.0789,106.1902752,6.100039653,2,1,2
124542.5862,106.1967676,6.099919846,4,1,2
124551.0739,106.2023085,6.098067821,5,1,2
124562.4202,106.2117592,6.097818424,4,1,2
124563.0882,106.2170177,6.096250395,1,1,2
124585.1008,106.2199021,6.095635178,6,1,2
124590.5646,106.2410162,6.094907985,2,1,2
124598.0374,106.2440404,6.094808704,2,1,2
124598.9925,106.2953062,6.093429211,7,1,2
124601.8922,106.3073567,6.09333423,2,1,2
124616.9311,106.3119893,6.093292883,3,1,2
124628.9244,106.3439944,6.0916501,4,1,2
124635.8601,106.3654106,6.091174508,5,1,2
124649.2305,106.4400569,6.090212061,3,1,2
124659.634,106.4647882,6.090146936,1,1,2
124668.5071,106.4752727,6.089756462,2,1,2
124690.8107,106.5215534,6.08967689,2,1,2
124694.6716,106.5462625,6.089392117,6,1,2
124704.2926,106.5659743,6.088045565,2,1,2
124719.3112,106.5685848,6.087665413,0,1,2
124722.6836,106.5896796,6.087145302,4,1,2
124740.3378,106.5917818,6.086989942,1,1,2
124761.0688,106.5948612,6.086851637,2,1,2
124808.9971,106.6038465,6.086700614,1,1,2
124843.7774,106.6568995,6.086144852,6,1,2
124855.2019,106.6597525,6.084865421,2,1,2
124860.0644,106.6598042,6.083986801,3,1,2
124861.1165,106.6670643,6.083433125,3,1,2
124867.6157,106.6842358,6.082866648,1,1,2
124867.9198,106.6868999,6.080881919,5,1,2
124869.4618,106.6890966,6.080180452,1,1,2
124873.4266,106.7081305,6.079537293,3,1,2
124891.8204,106.7099672,6.078225413,5,1,2
124895.7356,106.7145984,6.078137365,1,1,2
124904.3335,106.7519287,6.077432576,6,1,2
124920.6896,106.7663545,6.075113405,1,1,2
124926.4772,106.7732722,6.074668964,3,1,2
124935.6887,106.7805116,6.07411156,3,1,2
124943.8228,106.7866798,6.074026059,1,1,2
124944.4422,106.7991966,6.073475249,4,1,2
124945.5257,106.8036041,6.073329166,1,1,2
124964.1093,106.8441027,6.072071229,2,1,2
124974.4742,106.8594643,6.071543235,3,1,2
124977.2102,106.8814084,6.070906459,8,1,2
124993.3804,106.8879725,6.070257,3,1,2
124994.551,106.8941939,6.067958111,1,1,2
124994.7957,106.9156948,6.067199772,5,1,2
124998.9614,106.9323647,6.066762183,4,1,2
125000.7493,106.989264,6.065920659,3,1,2
125010.9971,107.0163317,6.065893681,3,1,2
125013.113,107.0398647,6.06511904,1,1,2
125013.244,107.0546032,6.063509972,2,1,2
125015.3889,107.0594355,6.06238889,1,1,2
125016.2513,107.096972,6.06204574,2,1,2
125037.0926,107.1004862,6.061847818,7,1,2
125039.1062,107.1029646,6.061071295,3,1,2
125045.3027,107.1134039,6.058615039,3,1,2
125059.108,107.1165851,6.058207911,2,1,2
125060.1798,107.1655917,6.058177001,6,1,2
125118.7219,107.2687823,6.057389901,6,1,2
125137.0593,107.2728898,6.056712522,10,1,2
125158.4112,107.2928787,6.056564479,1,1,2
125165.4795,107.2949147,6.055818219,2,1,2
125183.1205,107.3050261,6.054012691,6,1,2
125188.5708,107.3229031,6.053610328,2,1,2
125197.0334,107.3292133,6.053400207,3,1,2
125216.0093,107.3371831,6.053163971,0,1,2
125218.5908,107.3403269,6.051380489,2,1,2
125225.1255,107.3557067,6.051185211,7,1,2
125231.1846,107.3799494,6.050818734,1,1,2
125240.9869,107.3969717,6.049882362,1,1,2
125250.1804,107.3973348,6.049736274,4,1,2
125264.4384,107.3978082,6.048194608,2,1,2
125292.0357,107.4005925,6.044954203,3,1,2
125325.7487,107.4096739,6.04474598,6,1,2
125363.0461,107.4426414,6.043765175,3,1,2
125370.7774,107.4490857,6.043151026,0,1,2
125372.8562,107.4718813,6.042886126,2,1,2
125376.4826,107.4906436,6.042717242,6,1,2
125384.3299,107.514455,6.042462101,7,1,2
125406.8746,107.5342089,6.041718911,3,1,2
125409.4316,107.5596492,6.041596303,7,1,2
125428.0566,107.5659397,6.041488221,3,1,2
125431.3369,107.5687408,6.041288024,3,1,2
125436.6257,107.572251,6.040982033,3,1,2
125450.0098,107.579715,6.040919232,2,1,2
125456.1984,107.5826508,6.039649285,4,1,2
125456.308,107.5836602,6.039078526,6,1,2
125459.9563,107.6159616,6.038471458,5,1,2
125460.9136,107.6340365,6.036410316,5,1,2
125496.2658,107.6546315,6.035969199,1,1,2
125496.4901,107.7187732,6.035615422,1,1,2
125509.9891,107.7246774,6.035404041,3,1,2
125526.9522,107.7254435,6.034834649,5,1,2
125549.135,107.7321925,6.034355533,1,1,2
125554.5254,107.7364355,6.034236847,4,1,2
125565.7423,107.7515131,6.032113048,4,1,2
125582.3955,107.7703084,6.031627773,5,1,2
125594.5828,107.774924,6.031243144,2,1,2
125613.675,107.7758733,6.030330392,4,1,2
125642.6535,107.7808525,6.029908681,4,1,2
125644.1001,107.7842409,6.029688806,2,1,3
125650.433,107.8132711,6.029561558,3,1,3
125654.6824,107.8157256,6.029489281,2,1,3
125683.8768,107.8176701,6.028057071,4,1,3
125692.1266,107.8560063,6.027706849,3,1,3
125712.4751,107.9035002,6.025247686,3,1,3
125723.5353,107.9101716,6.024804591,2,1,3
125744.3437,107.9255415,6.024278933,6,1,3
125769.5129,107.9478469,6.024083759,1,1,3
125798.4257,107.949604,6.023796865,5,1,3
125799.0757,107.9530933,6.02351337,2,1,3
125802.5264,107.9665573,6.023422642,5,1,3
125802.7116,108.0045686,6.022046057,2,1,3
125804.6308,108.01305,6.021731,1,1,3
125812.8509,108.0353907,6.021630189,5,1,3
125831.9115,108.0489587,6.01960559,3,1,3
125843.998,108.0693369,6.019450343,3,1,3
125857.4056,108.1222322,6.019044131,3,1,3
125859.2773,108.1529267,6.01903462,3,1,3
125868.0487,108.1778179,6.01799733,0,1,3
125877.1916,108.186977,6.017646058,4,1,3
125895.9867,108.1873376,6.016935092,2,1,3
125908.0654,108.2090813,6.015913418,4,1,3
125911.4551,108.2140641,6.013394652,4,1,3
125937.2952,108.269843,6.009742286,0,1,3
125940.6975,108.2747421,6.009671228,5,1,3
125943.9871,108.2928095,6.008562559,4,1,3
125944.8375,108.311468,6.007345241,3,1,3
125958.6361,108.3275653,6.006335805,2,1,3
125981.8417,108.3331048,6.005754409,3,1,3
125991.7157,108.3515081,6.005025558,5,1,3
126008.9962,108.3528379,6.004872714,1,1,3
126011.3346,108.3531995,6.003550041,6,1,3
126032.5547,108.3647784,6.003002112,0,1,3
126037.8492,108.3650542,6.001857105,1,1,3
126057.5335,108.4245864,6.000645514,2,1,3
126088.9647,108.4360432,6.000431833,7,1,3
126115.6275,108.5125995,6.000084585,2,1,3
126130.6621,108.5589143,5.999188742,2,1,3
126153.6869,108.5727013,5.998960911,2,1,3
126155.129,108.5800058,5.998801599,0,1,3
126188.9296,108.6724343,5.998658103,5,1,3
126202.2563,108.7569537,5.997089186,1,1,3
126206.2416,108.7761203,5.997081444,3,1,3
126209.3109,108.8329894,5.996374967,4,1,3
126215.6681,108.8645892,5.994670578,4,1,3
126216.2338,108.8887613,5.994562276,4,1,3
126220.5042,108.9000639,5.99426603,2,1,3
126226.4185,108.919385,5.994018356,3,1,3
126234.0249,108.9360732,5.993716009,3,1,3
126239.506,108.9385608,5.993142939,5,1,3
126242.4305,109.0008934,5.992678948,4,1,3
126269.3678,109.0431102,5.992651513,3,1,3
126276.0908,109.0513744,5.990522414,5,1,3
126281.4889,109.0668271,5.990335328,5,1,3
126297.0095,109.0765941,5.989956877,2,1,3
126305.6658,109.0773664,5.988615231,3,1,3
126320.3458,109.0778386,5.988527119,6,1,3
126322.7942,109.1156717,5.987751176,6,1,3
126330.8089,109.167378,5.98580083,2,1,3
126333.5031,109.1725643,5.985728916,1,1,3
126338.4016,109.1840876,5.985521167,4,1,3
126350.6842,109.1906851,5.984673175,3,1,3
126373.2852,109.2113803,5.984131444,2,1,3
126390.8481,109.2279656,5.982491146,4,1,3
126401.1065,109.2355727,5.980992077,3,1,3
126404.9226,109.3307049,5.980481964,3,1,3
126405.6782,109.3359429,5.979343379,6,1,3
126420.2436,109.3379196,5.977995315,3,1,3
126431.6059,109.3583042,5.977046045,2,1,3
126438.3632,109.3683087,5.976175978,4,1,3
126442.8422,109.3867207,5.97552178,1,1,3
126453.9889,109.4142066,5.975263005,0,1,3
126461.7392,109.415303,5.974532966,2,1,3
126464.4587,109.4491203,5.974322868,3,1,3
126484.3361,109.4933156,5.974002117,6,1,3
126491.8277,109.5131268,5.971947845,5,1,3
126493.145,109.5142607,5.971380075,3,1,3
126513.5676,109.5445475,5.971122445,2,1,3
126519.0631,109.560115,5.970848648,4,1,3
126523.2457,109.6141876,5.970744371,3,1,3
126528.7776,109.6361679,5.970292148,1,1,3
126535.4413,109.6386243,5.969439425,4,1,3
126544.2984,109.6432346,5.96766418,5,1,3
126552.4141,109.6467443,5.965671846,3,1,3
126570.433,109.6521356,5.964587585,1,1,3
126571.9657,109.6596961,5.962267881,4,1,3
126573.542,109.6703217,5.96189253,7,1,3
126582.1449,109.672319,5.96149177,1,1,3
126586.2282,109.7360265,5.960973416,5,1,3
126594.7089,109.7638494,5.960944815,6,1,3
126601.3421,109.7717109,5.960244004,6,1,3
126606.7376,109.7994342,5.960186803,1,1,3
126611.5421,109.8053589,5.96002097,2,1,3
126624.631,109.806796,5.95970618,2,1,3
126625.995,109.8348795,5.958712399,2,1,3
126633.9153,109.8422576,5.957654722,4,1,3
126634.538,109.8852115,5.9575323,3,1,3
126648.6195,109.8956122,5.957185141,2,1,3
126654.9773,109.9005344,5.956959996,2,1,3
126668.1301,109.9148454,5.956596532,6,1,3
126675.1749,109.9482737,5.955207551,5,1,3
126687.9124,109.9870652,5.955125198,2,1,3
126697.6873,109.996255,5.954359424,3,1,3
126733.9365,110.003364,5.9537914,1,1,3
126751.1693,110.0195671,5.952589226,4,1,3
126759.1623,110.0412314,5.952578705,4,1,3
126760.3304,110.0432413,5.952345304,4,1,3
126781.7496,110.0489841,5.950204419,2,1,3
126795.3395,110.050883,5.94947335,1,1,3
126802.5205,110.094178,5.94940841,3,1,3
126815.5807,110.1065464,5.948761026,4,1,3
126822.6129,110.1113854,5.946562741,3,1,3
126837.3953,110.1333724,5.945708817,2,1,3
126838.3834,110.1341638,5.944276179,4,1,3
126852.0244,110.13902,5.94290105,4,1,3
126878.0021,110.1602686,5.94210629,4,1,3
126878.0707,110.1619475,5.941188341,7,1,3
126882.2162,110.165288,5.937899719,3,1,3
126885.7933,110.1787557,5.937866033,4,1,3
126898.522,110.2135865,5.935526067,4,1,3
126898.811,110.2217975,5.933679017,2,1,3
126941.2202,110.2547221,5.933656429,4,1,3
